intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,name,filename,md5
2490000,0.014685933352993218,0.9185185185185185,0.014626953700973165,0.010933479113054841,3.306451612903226,"DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442 genomic scaffold, whole genome shotgun sequence",data/refseq-k21.sbt.json,f5c160a3aaa926c3ff35261ed0e68668
2450000,0.014450014744913005,1.0,0.014450014744913005,0.029747063294177256,9.106122448979592,"AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome",data/refseq-k21.sbt.json,7da7c6bf292c9b6e96563adf000fe444
2480000,0.014626953700973165,0.9236641221374046,0.014273075788852846,0.012053494046587288,3.7355371900826446,"CP001097.1 Chlorobium limicola DSM 245, complete genome",data/refseq-k21.sbt.json,0d81b8c1bf0f04ba8c3f5f1855397b8f
2420000,0.014273075788852846,0.9305019305019305,0.014214096136832792,0.010786810490806544,3.3568464730290457,"AGVN01000001.1 Enterococcus faecalis M7 contig00001, whole genome shotgun sequence",data/refseq-k21.sbt.json,c3f3dc79de6fd6eded57d2d51e32a6f9
2390000,0.014096136832792686,0.8913857677902621,0.014037157180772633,0.00908012106828091,2.861344537815126,"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",data/refseq-k21.sbt.json,0496a6a3611133968fa4986effd17f19
2270000,0.01338838100855205,0.9869565217391304,0.01338838100855205,0.012000160002133362,3.9647577092511015,"CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome",data/refseq-k21.sbt.json,142e93cb6996cecb242af476a6e3aa8e
2200000,0.012975523444411679,0.615819209039548,0.012857564140371572,0.00713342844571261,2.4541284403669725,"CP000527.1 Desulfovibrio vulgaris DP4, complete genome",data/refseq-k21.sbt.json,b9f26348038f36acd714c4c4c9fff7ed
2140000,0.01262164553229136,0.6149425287356322,0.01262164553229136,0.005800077334364458,2.032710280373832,"JHYL01000001.1 Deinococcus radiodurans ATCC 13939 T313DRAFT_scaffold00001.1_C, whole genome shotgun sequence",data/refseq-k21.sbt.json,0e24f6de12a582720a2d3028aef43521
2150000,0.012680625184311413,0.9907407407407407,0.01262164553229136,0.019133588447845972,6.705607476635514,"AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome",data/refseq-k21.sbt.json,68971ccf70efaa8893967fe81d47f4ad
2360000,0.013919197876732528,0.8392156862745098,0.01262164553229136,0.009133455112734836,3.2009345794392523,"FUZN01000002.1 Caldicellulosiruptor bescii strain JWCB005 genome assembly, contig: Ga0070649_12, whole genome shotgun sequence",data/refseq-k21.sbt.json,083d69a98d7ea579ea5f8eab9b28f46b
2130000,0.012562665880271306,0.902127659574468,0.012503686228251253,0.007360098134641795,2.6037735849056602,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",data/refseq-k21.sbt.json,a0f58558de4057ae7a36ae557e3c9b1d
2100000,0.012385726924211147,0.92,0.012208787968150989,0.008026773690315871,2.9082125603864735,"CP012889.1 Porphyromonas gingivalis 381, complete genome",data/refseq-k21.sbt.json,ebe1431aeaa2efe75f0bc07ff9d867b6
2040000,0.012031849012090829,0.9951219512195122,0.012031849012090829,0.015613541513886851,5.740196078431373,"CP001230.1 Persephonella marina EX-H1, complete genome",data/refseq-k21.sbt.json,ee00edb2c7517ed5b0c2151606c0d702
2060000,0.012149808316130935,0.9441860465116279,0.011972869360070776,0.011066814224189656,4.088669950738916,"AE006470.1 Chlorobium tepidum TLS, complete genome",data/refseq-k21.sbt.json,b5001d9a506d7116eb996f1eccdfa774
1980000,0.01167797109997051,0.9383886255924171,0.01167797109997051,0.0091601221349618,3.4696969696969697,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome",data/refseq-k21.sbt.json,29139a375841e4ad033382ab95b4f3a1
1920000,0.011324093187850192,0.927536231884058,0.011324093187850192,0.009906798757316765,3.8697916666666665,"AP008226.1 Thermus thermophilus HB8 genomic DNA, complete genome",data/refseq-k21.sbt.json,147660a13dd6c1074568e6f736c7d43a
1910000,0.01126511353583014,0.9947916666666666,0.01126511353583014,0.01701356018080241,6.680628272251309,"AE009950.1 Pyrococcus furiosus DSM 3638, complete genome",data/refseq-k21.sbt.json,ad43b3bfe5e60c901c33f19987ad3c7c
1900000,0.011206133883810086,0.9844559585492227,0.011206133883810086,0.012813504180055734,5.057894736842106,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",data/refseq-k21.sbt.json,648f8eee1d829ad431e894994b382996
1880000,0.01108817457976998,0.9894736842105263,0.01108817457976998,0.0434939132521767,17.351063829787233,"NC_009486.1 Thermotoga petrophila RKU-1, complete genome",data/refseq-k21.sbt.json,5bd8a3edbb73e16410ebd6dbb53be63f
1800000,0.010616337363609554,0.9888888888888889,0.01049837805956945,0.024693662582167764,10.404494382022472,"BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome",data/refseq-k21.sbt.json,9059eedcb23faa483096909aa75f9bba
1880000,0.01108817457976998,0.9308510638297872,0.01032143910350929,0.021800290670542274,9.342857142857143,"CP000916.1 Thermotoga neapolitana DSM 4359, complete genome",data/refseq-k21.sbt.json,f896a2de82f5faa819558fa74f7c0f47
1770000,0.010439398407549396,0.9887005649717514,0.01032143910350929,0.014226856358084775,6.097142857142857,"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",data/refseq-k21.sbt.json,bccbb9744b216ee26f211e28ef4b900f
1670000,0.009849601887348864,0.9382022471910112,0.009849601887348864,0.008773450312670836,3.940119760479042,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",data/refseq-k21.sbt.json,04515dc09e3500c21649d1c567c65629
1670000,0.009849601887348864,0.9880952380952381,0.00979062223532881,0.010946812624168321,4.945783132530121,"CP001080.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",data/refseq-k21.sbt.json,5655e8880909a401aa4a0bf1436aebe4
1660000,0.00979062223532881,0.9431818181818182,0.00979062223532881,0.009386791823890985,4.240963855421687,"AE009439.1 Methanopyrus kandleri AV19, complete genome",data/refseq-k21.sbt.json,b826337d533003a31dae7307938de1c2
1650000,0.009731642583308758,0.9878787878787879,0.009613683279268653,0.015320204269390259,7.049079754601227,"CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome",data/refseq-k21.sbt.json,d5f12bc102b3374e1a0c1c60c2b0a461
1570000,0.009259805367148334,0.9457831325301205,0.009259805367148334,0.00801344017920239,3.828025477707006,"BX950229.1 Methanococcus maripaludis strain S2, complete sequence",data/refseq-k21.sbt.json,f09290d9d83b441a6b29bad0b1df1b27
1500000,0.008846947803007963,0.9933774834437086,0.008846947803007963,0.009853464712862837,4.926666666666667,"L77117.1 Methanocaldococcus jannaschii DSM 2661, complete genome",data/refseq-k21.sbt.json,2e7f5ae629c09afa0ea6197727ce3181
3510000,0.020701857859038632,0.4096045197740113,0.008552049542907697,0.01137348497979973,5.882758620689655,"CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005 genomic scaffold, whole genome shotgun sequence",data/refseq-k21.sbt.json,ec5f5f2ef9adceeb8eb322bdc5227717
1360000,0.00802123267472722,0.9645390070921985,0.00802123267472722,0.010280137068494247,5.669117647058823,"CP001941.1 Aciduliprofundum boonei T469, complete genome",data/refseq-k21.sbt.json,14d2b02b0a6bf55fd883815d75592b02
3110000,0.018342671778236508,0.25213675213675213,0.006959598938366264,0.0025733676449019322,1.6355932203389831,"CP000753.1 Shewanella baltica OS185, complete genome",data/refseq-k21.sbt.json,46492aa063b671144eea9594c2188c0a
1350000,0.007962253022707167,0.8345323741007195,0.006841639634326158,0.006373418312244163,4.120689655172414,"CP000609.1 Methanococcus maripaludis C5, complete genome",data/refseq-k21.sbt.json,63c9cac3a1f29861a1051d3c8dfa9638
1160000,0.006841639634326158,0.558252427184466,0.006782659982306104,0.002520033600448006,1.6434782608695653,"KQ961402.1 Zymomonas mobilis strain ATCC 31823 genomic scaffold Scaffold1, whole genome shotgun sequence",data/refseq-k21.sbt.json,f95816894d3908d243048dcb03f843ba
1060000,0.0062518431141256265,0.4472573839662447,0.0062518431141256265,0.0029600394671928957,2.0943396226415096,"JANA01000001.1 Fusobacterium sp. OBRC1 ctgN310L54181C40.3705, whole genome shotgun sequence",data/refseq-k21.sbt.json,b77414479dda2c23d117a0beb9c0b836
1040000,0.00613388381008552,0.8,0.00613388381008552,0.002880038400512007,2.076923076923077,"CP000816.1 Ignicoccus hospitalis KIN4/I, complete genome",data/refseq-k21.sbt.json,1f34c624649fc64b18f7e6cc2f71154e
950000,0.005603066941905043,0.3054662379421222,0.005603066941905043,0.0035467139561860825,2.8,"FOVK01000036.1 Proteiniclasticum ruminis strain ML2 genome assembly, contig: Ga0073291_136, whole genome shotgun sequence",data/refseq-k21.sbt.json,900233137c75c23df8beda8afd8db3ec
1260000,0.007431436154526688,0.4713375796178344,0.004364494249483928,0.0018533580447739303,1.8783783783783783,"ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence",data/refseq-k21.sbt.json,f6c4bd817cc3dc88f768388b836a6126
1830000,0.010793276319669714,0.33879781420765026,0.003656738425243291,0.013813517513566848,16.70967741935484,"CP000969.1 Thermotoga sp. RQ2, complete genome",data/refseq-k21.sbt.json,b2be222fb9e3bb57b9865f725b86517e
560000,0.0033028605131229724,0.9824561403508771,0.0033028605131229724,0.01580021066947559,21.160714285714285,"AE017199.1 Nanoarchaeum equitans Kin4-M, complete genome",data/refseq-k21.sbt.json,978c6beabddd9596bb80cc3758eeb27f
620000,0.003656738425243291,0.09935897435897435,0.0018283692126216456,0.0019333591114548195,4.67741935483871,"FNDZ01000023.1 Proteiniclasticum ruminis strain CGMCC 1.5058 genome assembly, contig: Ga0104464_123, whole genome shotgun sequence",data/refseq-k21.sbt.json,9f81c294778cb99562a226b48b7937a6
1030000,0.006074904158065468,0.08979591836734693,0.0012975523444411679,0.0006000080001066681,2.0454545454545454,"KV821672.1 Fusobacterium sp. HMSC064B11 genomic scaffold Scaffold0, whole genome shotgun sequence",data/refseq-k21.sbt.json,9bc376ba8eaaf603f5dd4d51faf1ad3c
2180000,0.012857564140371572,0.04336043360433604,0.0009436744323208493,0.00046667288897185295,2.1875,"AE017285.1 Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough, complete genome",data/refseq-k21.sbt.json,1efeb203003e8569858f04abe413fa0a
110000,0.0006487761722205839,0.04132231404958678,0.0005897965202005308,0.00014666862224829664,1.1,"JVSR01000007.1 Streptococcus parasanguinis strain 139.rep2_SPAR 102_16358_239263, whole genome shotgun sequence",data/refseq-k21.sbt.json,08d26b8ef639c411d172ff75041ca30d
1050000,0.006192863462105573,0.036885245901639344,0.0005308168681804777,0.00020000266670222269,1.6666666666666667,"NZ_LN831027.1 Fusobacterium nucleatum subsp. polymorphum genome assembly NCTC10562, chromosome : 1",data/refseq-k21.sbt.json,92b0dde3ba56a2c490fb2c4d6fe24ccb
270000,0.0015924506045414332,0.024390243902439025,0.0002948982601002654,0.00012000160002133362,1.8,"NZ_CM002368.1 Fusobacterium nucleatum subsp. animalis 21_1A chromosome, whole genome shotgun sequence",data/refseq-k21.sbt.json,9182ddf89f12e7bb8ebad8c6357d149a
480000,0.002831023296962548,0.02109704641350211,0.0002948982601002654,0.000960012800170669,14.4,"NZ_ATKH01000001.1 Fusobacterium hwasookii ChDC F206 Contig001, whole genome shotgun sequence",data/refseq-k21.sbt.json,57e0ef6d240cc031a28183b0ef6a2586
1020000,0.0060159245060454145,0.020833333333333332,0.0002948982601002654,0.00016000213336177815,2.4,"AXNV01000001.1 Fusobacterium nucleatum CTI-6 addSJ-supercont1.1, whole genome shotgun sequence",data/refseq-k21.sbt.json,9ae45feb59524b53c69f98a7c269af09
1030000,0.006074904158065468,0.020161290322580645,0.0002948982601002654,0.0001066680889078521,1.6,"CP013121.1 Fusobacterium nucleatum subsp. polymorphum strain ChDC F306, complete genome",data/refseq-k21.sbt.json,be08df11a2e6b4c0178c86621f0f6629
