intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,name,filename,md5
3690000,0.018305387439230082,0.9387755102040817,0.018255779343188807,0.01282997969355732,3.0217391304347827,"CP000568.1 Clostridium thermocellum ATCC 27405, complete genome",data/refseq-k21.sbt.json,ad820705026d2ec6dc0d590093091d33
3500000,0.017362833614445877,0.7538461538461538,0.01701557694215696,0.007937973047812442,2.0058309037900877,"CP000139.1 Bacteroides vulgatus ATCC 8482, complete genome",data/refseq-k21.sbt.json,695a3cda83b53648aa8ad34f41a402b0
3860000,0.01914872507193174,0.6848484848484848,0.016817144557991864,0.009380191988185342,2.398230088495575,"CP000667.1 Salinispora tropica CNB-440, complete genome",data/refseq-k21.sbt.json,5ce9d565a386298c0f0f3acefebc4ca0
3330000,0.01651949598174422,0.6823770491803278,0.01651949598174422,0.009495569503415175,2.4714714714714714,"CP001252.1 Shewanella baltica OS223, complete genome",data/refseq-k21.sbt.json,ec7c5a0601fd589b6ca7f69af6b7d4c3
3170000,0.015725766445083837,0.6137254901960785,0.015527334060918743,0.007338009968617316,2.0319488817891376,"NC_002927.3 Bordetella bronchiseptica strain RB50, complete genome",data/refseq-k21.sbt.json,91d4092fad3417d8fad641e34a5d5aae
3130000,0.015527334060918743,0.810880829015544,0.015527334060918743,0.009322503230570427,2.5814696485623,"CP001957.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence",data/refseq-k21.sbt.json,b0b13ef10f6f8185addb25ed5de3d5d1
3020000,0.014981645004464729,1.0,0.014981645004464729,0.028659774783090272,8.225165562913908,"BA000023.2 Sulfolobus tokodaii str. 7 DNA, complete genome",data/refseq-k21.sbt.json,40d31a5ba82b397f32e74276ae0dabe8
2940000,0.014584780236134538,0.9832214765100671,0.014535172140093262,0.017895052612146946,5.293515358361775,"AE017226.1 Treponema denticola ATCC 35405, complete genome",data/refseq-k21.sbt.json,6eeff60e6d4a27a9fe05803e8084274f
2950000,0.014634388332175811,0.643652561247216,0.014336739755928167,0.005745800258445634,1.7231833910034602,"CP000031.2 Ruegeria pomeroyi DSS-3, complete genome",data/refseq-k21.sbt.json,63abdd343de4ef3b7159e53badc3faab
2620000,0.012997321162813772,0.9597069597069597,0.012997321162813772,0.013256876499907698,4.385496183206107,"CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome",data/refseq-k21.sbt.json,a7f6da94074c3dbe9e638303eeec0be9
2600000,0.012898104970731223,0.9219858156028369,0.012898104970731223,0.010303212110023998,3.4346153846153844,"CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome",data/refseq-k21.sbt.json,a94cc1e1356fbba47dadd0f9e57f3a83
2580000,0.012798888778648675,0.9518518518518518,0.012749280682607401,0.011087779213586856,3.7392996108949417,"DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442 genomic scaffold, whole genome shotgun sequence",data/refseq-k21.sbt.json,f5c160a3aaa926c3ff35261ed0e68668
2560000,0.012699672586566128,0.9694656488549618,0.012600456394483579,0.011941572826287612,4.074803149606299,"CP001097.1 Chlorobium limicola DSM 245, complete genome",data/refseq-k21.sbt.json,0d81b8c1bf0f04ba8c3f5f1855397b8f
2540000,0.012600456394483579,0.947565543071161,0.012550848298442305,0.009057134945541813,3.102766798418972,"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",data/refseq-k21.sbt.json,0496a6a3611133968fa4986effd17f19
2520000,0.012501240202401032,0.9920948616600791,0.012451632106359758,0.032917205095071074,11.366533864541832,"FNNX01000090.1 Nitrosomonas europaea strain Nm50 genome assembly, contig: Ga0105865_190, whole genome shotgun sequence",data/refseq-k21.sbt.json,1ac39477c9355a37a8c67d956bba2a48
2560000,0.012699672586566128,0.9084249084249084,0.012302807818235936,0.010949326195311058,3.8266129032258065,"CP000492.1 Chlorobium phaeobacteroides DSM 266, complete genome",data/refseq-k21.sbt.json,e7e295937c7806fa9512ff30a28a2db4
2450000,0.012153983530112114,1.0,0.012153983530112114,0.028036736200849177,9.918367346938776,"AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome",data/refseq-k21.sbt.json,7da7c6bf292c9b6e96563adf000fe444
2450000,0.012153983530112114,0.9420849420849421,0.01210437543407084,0.009772475539966772,3.471311475409836,"AGVN01000001.1 Enterococcus faecalis M7 contig00001, whole genome shotgun sequence",data/refseq-k21.sbt.json,c3f3dc79de6fd6eded57d2d51e32a6f9
2410000,0.011955551145947018,0.6925287356321839,0.011955551145947018,0.006172697064796013,2.219917012448133,"JHYL01000001.1 Deinococcus radiodurans ATCC 13939 T313DRAFT_scaffold00001.1_C, whole genome shotgun sequence",data/refseq-k21.sbt.json,0e24f6de12a582720a2d3028aef43521
2330000,0.011558686377616827,0.652542372881356,0.01145947018553428,0.007349547720140299,2.757575757575758,"CP000527.1 Desulfovibrio vulgaris DP4, complete genome",data/refseq-k21.sbt.json,b9f26348038f36acd714c4c4c9fff7ed
2300000,0.011409862089493005,1.0,0.011409862089493005,0.011953110577810596,4.504347826086956,"CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome",data/refseq-k21.sbt.json,142e93cb6996cecb242af476a6e3aa8e
2160000,0.01071534874491517,0.9953703703703703,0.010665740648873896,0.018195034151744508,7.334883720930232,"AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome",data/refseq-k21.sbt.json,68971ccf70efaa8893967fe81d47f4ad
2370000,0.011757118761781923,0.8431372549019608,0.010665740648873896,0.00846870961786967,3.4139534883720932,"FUZN01000002.1 Caldicellulosiruptor bescii strain JWCB005 genome assembly, contig: Ga0070649_12, whole genome shotgun sequence",data/refseq-k21.sbt.json,083d69a98d7ea579ea5f8eab9b28f46b
2160000,0.01071534874491517,0.9148936170212766,0.010665740648873896,0.006795735647037105,2.73953488372093,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",data/refseq-k21.sbt.json,a0f58558de4057ae7a36ae557e3c9b1d
2130000,0.010566524456791349,0.9333333333333333,0.010417700168667526,0.00760337825364593,3.138095238095238,"CP012889.1 Porphyromonas gingivalis 381, complete genome",data/refseq-k21.sbt.json,ebe1431aeaa2efe75f0bc07ff9d867b6
2100000,0.010417700168667526,0.9627906976744186,0.010268875880543704,0.010937788443788074,4.579710144927536,"AE006470.1 Chlorobium tepidum TLS, complete genome",data/refseq-k21.sbt.json,b5001d9a506d7116eb996f1eccdfa774
2040000,0.010120051592419884,0.9951219512195122,0.010120051592419884,0.01420297212479232,6.034313725490196,"CP001230.1 Persephonella marina EX-H1, complete genome",data/refseq-k21.sbt.json,ee00edb2c7517ed5b0c2151606c0d702
2020000,0.010020835400337335,0.9758454106280193,0.010020835400337335,0.010614731401144545,4.554455445544554,"AP008226.1 Thermus thermophilus HB8 genomic DNA, complete genome",data/refseq-k21.sbt.json,147660a13dd6c1074568e6f736c7d43a
2000000,0.009921619208254788,0.9478672985781991,0.009921619208254788,0.008618700387668451,3.735,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome",data/refseq-k21.sbt.json,29139a375841e4ad033382ab95b4f3a1
1920000,0.009524754439924595,0.9948186528497409,0.009524754439924595,0.013429942772752446,6.0625,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",data/refseq-k21.sbt.json,648f8eee1d829ad431e894994b382996
1910000,0.009475146343883321,0.9947916666666666,0.009475146343883321,0.01574903082887207,7.146596858638744,"AE009950.1 Pyrococcus furiosus DSM 3638, complete genome",data/refseq-k21.sbt.json,ad43b3bfe5e60c901c33f19987ad3c7c
1890000,0.009375930151800774,0.9947368421052631,0.009375930151800774,0.040497507845671035,18.571428571428573,"CP000702.1 Thermotoga petrophila RKU-1, complete genome",data/refseq-k21.sbt.json,5bd8a3edbb73e16410ebd6dbb53be63f
1800000,0.008929457287429308,0.9888888888888889,0.00883024109534676,0.022763983754845854,11.084269662921349,"BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome",data/refseq-k21.sbt.json,9059eedcb23faa483096909aa75f9bba
1880000,0.0093263220557595,0.9308510638297872,0.008681416807222939,0.020248753922835518,10.028571428571428,"CP000916.1 Thermotoga neapolitana DSM 4359, complete genome",data/refseq-k21.sbt.json,f896a2de82f5faa819558fa74f7c0f47
1770000,0.008780632999305487,0.9887005649717514,0.008681416807222939,0.013891452833671774,6.88,"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",data/refseq-k21.sbt.json,bccbb9744b216ee26f211e28ef4b900f
1730000,0.008582200615140392,0.9829545454545454,0.008582200615140392,0.009853239800627654,4.936416184971098,"AE009439.1 Methanopyrus kandleri AV19, complete genome",data/refseq-k21.sbt.json,b826337d533003a31dae7307938de1c2
1670000,0.008284552038892747,0.9382022471910112,0.008284552038892747,0.007937973047812442,4.119760479041916,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",data/refseq-k21.sbt.json,04515dc09e3500c21649d1c567c65629
1670000,0.008284552038892747,0.9880952380952381,0.008234943942851474,0.010003230570426435,5.22289156626506,"CP001080.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",data/refseq-k21.sbt.json,5655e8880909a401aa4a0bf1436aebe4
1650000,0.0081853358468102,0.9878787878787879,0.008086119654727652,0.013972217094332657,7.429447852760736,"CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome",data/refseq-k21.sbt.json,d5f12bc102b3374e1a0c1c60c2b0a461
1600000,0.00793729536660383,0.963855421686747,0.00793729536660383,0.007407236477755215,4.0125,"BX950229.1 Methanococcus maripaludis strain S2, complete sequence",data/refseq-k21.sbt.json,f09290d9d83b441a6b29bad0b1df1b27
1510000,0.0074908225022323645,1.0,0.0074908225022323645,0.009264814472955511,5.317880794701987,"L77117.1 Methanocaldococcus jannaschii DSM 2661, complete genome",data/refseq-k21.sbt.json,2e7f5ae629c09afa0ea6197727ce3181
3540000,0.017561265998610975,0.4180790960451977,0.007341998214108542,0.011549289274506184,6.763513513513513,"CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005 genomic scaffold, whole genome shotgun sequence",data/refseq-k21.sbt.json,ec5f5f2ef9adceeb8eb322bdc5227717
1380000,0.006845917253695803,0.9787234042553191,0.006845917253695803,0.009760937788443788,6.130434782608695,"CP001941.1 Aciduliprofundum boonei T469, complete genome",data/refseq-k21.sbt.json,14d2b02b0a6bf55fd883815d75592b02
3310000,0.016420279789661672,0.2692307692307692,0.006250620101200516,0.0024229278198264724,1.6666666666666667,"CP000753.1 Shewanella baltica OS185, complete genome",data/refseq-k21.sbt.json,46492aa063b671144eea9594c2188c0a
1200000,0.0059529715249528724,0.5776699029126213,0.005903363428911598,0.0023767768137345395,1.73109243697479,"KQ961402.1 Zymomonas mobilis strain ATCC 31823 genomic scaffold Scaffold1, whole genome shotgun sequence",data/refseq-k21.sbt.json,f95816894d3908d243048dcb03f843ba
1360000,0.006746701061613255,0.841726618705036,0.00580414723682905,0.005791951264537567,4.2905982905982905,"CP000609.1 Methanococcus maripaludis C5, complete genome",data/refseq-k21.sbt.json,63c9cac3a1f29861a1051d3c8dfa9638
1080000,0.005357674372457585,0.8307692307692308,0.005357674372457585,0.0027690603655159685,2.2222222222222223,"CP000816.1 Ignicoccus hospitalis KIN4/I, complete genome",data/refseq-k21.sbt.json,1f34c624649fc64b18f7e6cc2f71154e
1080000,0.005357674372457585,0.45569620253164556,0.005357674372457585,0.0026767583533321027,2.1481481481481484,"JANA01000001.1 Fusobacterium sp. OBRC1 ctgN310L54181C40.3705, whole genome shotgun sequence",data/refseq-k21.sbt.json,b77414479dda2c23d117a0beb9c0b836
970000,0.004811985316003572,0.31189710610932475,0.004811985316003572,0.003276721432527229,2.9278350515463916,"FOVK01000036.1 Proteiniclasticum ruminis strain ML2 genome assembly, contig: Ga0073291_136, whole genome shotgun sequence",data/refseq-k21.sbt.json,900233137c75c23df8beda8afd8db3ec
1280000,0.006349836293283064,0.4840764331210191,0.003770215299136819,0.0016498984677865978,1.881578947368421,"ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence",data/refseq-k21.sbt.json,f6c4bd817cc3dc88f768388b836a6126
1830000,0.00907828157555313,0.33879781420765026,0.003075701954558984,0.012853055196603286,17.967741935483872,"CP000969.1 Thermotoga sp. RQ2, complete genome",data/refseq-k21.sbt.json,b2be222fb9e3bb57b9865f725b86517e
560000,0.0027780533783113405,0.9824561403508771,0.0027780533783113405,0.014433727155251985,22.339285714285715,"AE017199.1 Nanoarchaeum equitans Kin4-M, complete genome",data/refseq-k21.sbt.json,978c6beabddd9596bb80cc3758eeb27f
630000,0.003125310050600258,0.09935897435897435,0.001537850977279492,0.0017537382314934465,4.903225806451613,"FNDZ01000023.1 Proteiniclasticum ruminis strain CGMCC 1.5058 genome assembly, contig: Ga0104464_123, whole genome shotgun sequence",data/refseq-k21.sbt.json,9f81c294778cb99562a226b48b7937a6
1050000,0.005208850084333763,0.08979591836734693,0.0010913781129080265,0.0005653498246261768,2.227272727272727,"KV821672.1 Fusobacterium sp. HMSC064B11 genomic scaffold Scaffold0, whole genome shotgun sequence",data/refseq-k21.sbt.json,9bc376ba8eaaf603f5dd4d51faf1ad3c
2310000,0.01145947018553428,0.051490514905149054,0.0009425538247842047,0.00048458556396529444,2.210526315789474,"AE017285.1 Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough, complete genome",data/refseq-k21.sbt.json,1efeb203003e8569858f04abe413fa0a
140000,0.0006945133445778351,0.0663265306122449,0.0006449052485365612,0.00014999076979878162,1.0,"JVLU01000004.1 Streptococcus parasanguinis strain 318_SPAR 107_6109_103451, whole genome shotgun sequence",data/refseq-k21.sbt.json,40dd51cebfa8792f989e62a1c25e047c
1070000,0.005308066276416311,0.036885245901639344,0.0004464728643714654,0.00017306627284474803,1.6666666666666667,"NZ_LN831027.1 Fusobacterium nucleatum subsp. polymorphum genome assembly NCTC10562, chromosome : 1",data/refseq-k21.sbt.json,92b0dde3ba56a2c490fb2c4d6fe24ccb
280000,0.0013890266891556703,0.024390243902439025,0.00024804048020636967,0.00011537751522983201,2.0,"NZ_CM002368.1 Fusobacterium nucleatum subsp. animalis 21_1A chromosome, whole genome shotgun sequence",data/refseq-k21.sbt.json,9182ddf89f12e7bb8ebad8c6357d149a
480000,0.0023811886099811487,0.02109704641350211,0.00024804048020636967,0.00086533136422374,15.0,"NZ_ATKH01000001.1 Fusobacterium hwasookii ChDC F206 Contig001, whole genome shotgun sequence",data/refseq-k21.sbt.json,57e0ef6d240cc031a28183b0ef6a2586
1030000,0.005109633892251215,0.020833333333333332,0.00024804048020636967,0.00014999076979878162,2.6,"AXNV01000001.1 Fusobacterium nucleatum CTI-6 addSJ-supercont1.1, whole genome shotgun sequence",data/refseq-k21.sbt.json,9ae45feb59524b53c69f98a7c269af09
1050000,0.005208850084333763,0.020161290322580645,0.00024804048020636967,9.230201218386561e-05,1.6,"CP013121.1 Fusobacterium nucleatum subsp. polymorphum strain ChDC F306, complete genome",data/refseq-k21.sbt.json,be08df11a2e6b4c0178c86621f0f6629
