intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,name,filename,md5
3310000,0.01757926602581125,0.34623430962343094,0.01757926602581125,0.008228185207633111,1.353474320241692,"CP000270.1 Burkholderia xenovorans LB400 chromosome 1, complete sequence",data/refseq-k51.sbt.json,9fba76eae779837969e53c1a12bb8299
3290000,0.017473046895745924,0.6092592592592593,0.017473046895745924,0.009440373206971917,1.5623100303951367,"AE010299.1 Methanosarcina acetivorans str. C2A, complete genome",data/refseq-k51.sbt.json,130c04e39dcd6f64ce342349a618f397
3030000,0.016092198204896702,0.8031914893617021,0.01603908863986404,0.012140246478226532,2.1887417218543046,"CP000568.1 Clostridium thermocellum ATCC 27405, complete genome",data/refseq-k51.sbt.json,e86d3c6a4b0c9de814fbfa3daa2727c0
2990000,0.015879759944766054,0.6294736842105263,0.015879759944766054,0.011717817326941797,2.1337792642140467,"CP001013.1 Leptothrix cholodnii SP-6, complete genome",data/refseq-k51.sbt.json,99958f82eb062aa9f897a59bc23daed4
2850000,0.015136226034308779,0.5957446808510638,0.014870678209145467,0.008430216540856246,1.6392857142857142,"CP000139.1 Bacteroides vulgatus ATCC 8482, complete genome",data/refseq-k51.sbt.json,5758dfb836bbcb3b85c39e0c311f9f97
2750000,0.014605130383982156,0.49909255898366606,0.014605130383982156,0.008136352783440777,1.6109090909090908,"CP000753.1 Shewanella baltica OS185, complete genome",data/refseq-k51.sbt.json,5193bbbeb41200fddcba5c73b72d712a
2710000,0.014392692123851506,0.9377162629757786,0.014392692123851506,0.015978841809466085,3.2103321033210332,"AE017226.1 Treponema denticola ATCC 35405, complete genome",data/refseq-k51.sbt.json,eda635279619432889a351b21eca182d
2650000,0.014074034733655531,0.4981203007518797,0.014074034733655531,0.007677190662479108,1.5773584905660378,"BX470250.1 Bordetella bronchiseptica strain RB50, complete genome",data/refseq-k51.sbt.json,82eba9377078e6eea9c13f6549a3ac73
2700000,0.014339582558818844,0.5354969574036511,0.01402092516862287,0.00841185005601778,1.7348484848484849,"CP000667.1 Salinispora tropica CNB-440, complete genome",data/refseq-k51.sbt.json,8d73f2b311e6440bf7ce2f0d96fa3560
2570000,0.013649158213394233,0.8771331058020477,0.013649158213394233,0.011883115690487998,2.517509727626459,"CP001097.1 Chlorobium limicola DSM 245, complete genome",data/refseq-k51.sbt.json,75b5b97c50eb25ef315ba0145e7829af
2560000,0.01359604864836157,0.8590604026845637,0.01359604864836157,0.010597461751795325,2.25390625,"CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome",data/refseq-k51.sbt.json,6178dd815f5ed22013ded855b879e294
2500000,0.013277391258165596,0.8440677966101695,0.013224281693132934,0.011791283266295664,2.5783132530120483,"CP000492.1 Chlorobium phaeobacteroides DSM 266, complete genome",data/refseq-k51.sbt.json,f5ec9bd01b95902a93de5d39e651fcde
2480000,0.01317117212810027,1.0,0.01317117212810027,0.02795378992414642,6.137096774193548,"AL954747.1 Nitrosomonas europaea ATCC 19718, complete genome",data/refseq-k51.sbt.json,4e9fac80eccb94d52c41735c7f17c9c3
2420000,0.012852514737904297,0.9758064516129032,0.012852514737904297,0.01989090308005951,4.475206611570248,"AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome",data/refseq-k51.sbt.json,449825dfc00dd545dd542cf64fb8e2f4
2420000,0.012852514737904297,0.618925831202046,0.012852514737904297,0.009275074843425716,2.0867768595041323,"CP001957.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence",data/refseq-k51.sbt.json,abe88ba1656f27fef5537c2e749480fe
2330000,0.012374528652610335,0.9872881355932204,0.012374528652610335,0.02066229544327511,4.828326180257511,"BA000023.2 Sulfolobus tokodaii str. 7 DNA, complete genome",data/refseq-k51.sbt.json,64e08a1da6c7d74ab216a4f24dcaf0f1
2310000,0.01226830952254501,0.843065693430657,0.01226830952254501,0.011736183811780264,2.7662337662337664,"CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome",data/refseq-k51.sbt.json,8a39d9b0f544b9aa90583e654e97d595
3390000,0.01800414254607255,0.6492753623188405,0.011896542567316374,0.017337961687512626,4.214285714285714,"CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005 genomic scaffold, whole genome shotgun sequence",data/refseq-k51.sbt.json,983ab832c0b8b08052d921392c00ec71
2200000,0.011684104307185724,0.990990990990991,0.011684104307185724,0.025474314470953403,6.304545454545455,"AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome",data/refseq-k51.sbt.json,9bcc5cba17f4967cb8572ea224bab06a
2170000,0.011524775612087737,0.8282442748091603,0.011524775612087737,0.009917901812772054,2.488479262672811,"NC_017316.1 Enterococcus faecalis OG1RF, complete genome",data/refseq-k51.sbt.json,5a9e331be3bcdfffee191bf1c4f9e0c4
2170000,0.011524775612087737,0.8127340823970037,0.011524775612087737,0.011570885448234062,2.903225806451613,"DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442 genomic scaffold, whole genome shotgun sequence",data/refseq-k51.sbt.json,5f4c7584bf5c9e656f918389b220b8e3
2140000,0.01136544691698975,0.8106060606060606,0.01136544691698975,0.008871012176979448,2.2570093457943927,"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",data/refseq-k51.sbt.json,6b417c771b77a07c120d7ea36fac1f29
2130000,0.011312337351957087,0.9380530973451328,0.011259227786924425,0.011221922236303195,2.8820754716981134,"CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome",data/refseq-k51.sbt.json,05594e9c4df60c3c01b7fe0b1cf215eb
2060000,0.01094057039672845,0.9903846153846154,0.01094057039672845,0.01919297665619777,5.072815533980583,"NC_018092.1 Pyrococcus furiosus COM1, complete genome",data/refseq-k51.sbt.json,0094e3a406a964cf14d91dead91f0ae1
2040000,0.010834351266663126,0.45434298440979953,0.010834351266663126,0.005271181148639962,1.4068627450980393,"CP000031.2 Ruegeria pomeroyi DSS-3, complete genome",data/refseq-k51.sbt.json,4dab3f622ed7a800615a0522424aedeb
2040000,0.010834351266663126,0.9855072463768116,0.010834351266663126,0.01579517696108142,4.215686274509804,"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",data/refseq-k51.sbt.json,c00373618e7bbe68915c53a2892f987a
2020000,0.010728132136597802,0.9439252336448598,0.010728132136597802,0.011313754660495529,3.0495049504950495,"CP001080.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",data/refseq-k51.sbt.json,efc06341bccca1b8ae3d64be42e71ac5
2060000,0.01094057039672845,0.7547892720306514,0.01046258431143449,0.007181295571840505,1.984771573604061,"FUZN01000002.1 Caldicellulosiruptor bescii strain JWCB005 genome assembly, contig: Ga0070649_12, whole genome shotgun sequence",data/refseq-k51.sbt.json,85d32a4c0e18a425daffcb6fd4d5a1a9
1960000,0.010409474746401828,0.8868778280542986,0.010409474746401828,0.009164875934394917,2.545918367346939,"AP008226.1 Thermus thermophilus HB8 genomic DNA, complete genome",data/refseq-k51.sbt.json,ca5017f6f12990ba5ac2411752933a76
1930000,0.01025014605130384,0.8354978354978355,0.01025014605130384,0.008485315995371646,2.393782383419689,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome",data/refseq-k51.sbt.json,544651113558c102e51258da4c97e619
1880000,0.009984598226140527,1.0,0.009984598226140527,0.04742226385292119,13.73404255319149,"CP000969.1 Thermotoga sp. RQ2, complete genome",data/refseq-k51.sbt.json,ccc09122b446400e00e54ea984c1836a
1870000,0.009931488661107865,0.7294117647058823,0.009878379096075203,0.006446636178301835,1.8870967741935485,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",data/refseq-k51.sbt.json,0b0e2dcfac26c89df3a9b212ea2d7a34
1850000,0.00982526953104254,0.9536082474226805,0.00982526953104254,0.014160559810457876,4.167567567567567,"CP001230.1 Persephonella marina EX-H1, complete genome",data/refseq-k51.sbt.json,31cf00e012381859824e471e0a91b2f4
1830000,0.009719050400977217,0.9195979899497487,0.009719050400977217,0.009660771025033519,2.8743169398907105,"AE006470.1 Chlorobium tepidum TLS, complete genome",data/refseq-k51.sbt.json,b4c581c883b351d38ad15ed26768d83f
1820000,0.009665940835944553,0.5852090032154341,0.009665940835944553,0.005987474057340166,1.7912087912087913,"NC_001263.1 Deinococcus radiodurans R1 chromosome 1, complete sequence",data/refseq-k51.sbt.json,463d634a9eb6532ecbd43da72c68382a
1800000,0.009559721705879229,0.48517520215633425,0.009559721705879229,0.006299704299594101,1.9055555555555554,"CP000527.1 Desulfovibrio vulgaris DP4, complete genome",data/refseq-k51.sbt.json,f8e4aaabe42d5e7d172242db8921194f
1760000,0.00934728344574858,0.9411764705882353,0.00934728344574858,0.010523995812441457,3.2556818181818183,"L77117.1 Methanocaldococcus jannaschii DSM 2661, complete genome",data/refseq-k51.sbt.json,207f14ba9cb19690264c7ee68646e097
1710000,0.009081735620585268,0.8814432989690721,0.009081735620585268,0.008283284662148512,2.6374269005847952,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",data/refseq-k51.sbt.json,30ceb97e9eac6adb35f87a5f29c96929
1700000,0.009028626055552606,0.9239130434782609,0.009028626055552606,0.012085147023711131,3.8705882352941177,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",data/refseq-k51.sbt.json,72069622ef4db7d85449596fb3894b99
1680000,0.00892240692548728,0.9940476190476191,0.008869297360454617,0.01959703932264404,6.389221556886228,"BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome",data/refseq-k51.sbt.json,388228e202e2aecd40f018f051ced9e5
1660000,0.008816187795421955,0.8426395939086294,0.008816187795421955,0.008430216540856246,2.7650602409638556,"AP009380.1 Porphyromonas gingivalis ATCC 33277 DNA, complete genome",data/refseq-k51.sbt.json,9f7eb603cc16e012d8c1d9ec77e77dea
1720000,0.00913484518561793,0.930635838150289,0.008550639970258643,0.01805425459621283,6.105590062111801,"CP000916.1 Thermotoga neapolitana DSM 4359, complete genome",data/refseq-k51.sbt.json,97b5b4f8ffdf79281f35ac9bc6d3fb2d
1570000,0.008338201710127995,0.9235294117647059,0.008338201710127995,0.008981211086010249,3.1146496815286624,"AE009439.1 Methanopyrus kandleri AV19, complete genome",data/refseq-k51.sbt.json,b8c48ab23917563731eac6bbad2265df
1540000,0.008178873015030006,0.8901734104046243,0.008178873015030006,0.006887431814425037,2.435064935064935,"BX950229.1 Methanococcus maripaludis strain S2, complete sequence",data/refseq-k51.sbt.json,3ab023d1d6c97eacd2f638dc860168da
1480000,0.007860215624834032,0.9932885906040269,0.007860215624834032,0.012764706962734402,4.695945945945946,"CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome",data/refseq-k51.sbt.json,13a31722f4b071349c022ef08fa9c001
1480000,0.007860215624834032,0.8402366863905325,0.007541558234638058,0.0073833269050636394,2.8309859154929575,"CP000609.1 Methanococcus maripaludis C5, complete genome",data/refseq-k51.sbt.json,b169d664d6c8dd393626a56950db8f24
1210000,0.006426257368952149,0.9029850746268657,0.006426257368952149,0.00879754623762558,3.958677685950413,"CP001941.1 Aciduliprofundum boonei T469, complete genome",data/refseq-k51.sbt.json,48751bc6f6971ca6d336372a91952317
2370000,0.012586966912740985,0.18165784832451498,0.005470285198364225,0.0031039359377008835,1.6407766990291262,"CP001252.1 Shewanella baltica OS223, complete genome",data/refseq-k51.sbt.json,ac40145f31022dd96406ccb46ea1055f
1880000,0.009984598226140527,0.5132275132275133,0.005151627808168251,0.007456792844417507,4.185567010309279,"CP000702.1 Thermotoga petrophila RKU-1, complete genome",data/refseq-k51.sbt.json,f4491b2ed4f48125f08db020b958fcc2
970000,0.005151627808168251,0.4485981308411215,0.005098518243135589,0.00249784193803148,1.4166666666666667,"KQ961402.1 Zymomonas mobilis strain ATCC 31823 genomic scaffold Scaffold1, whole genome shotgun sequence",data/refseq-k51.sbt.json,336d446bd360b77c0d1c66a7ec92aad1
900000,0.004779860852939614,0.6206896551724138,0.004779860852939614,0.0028100721802854153,1.7,"CP000816.1 Ignicoccus hospitalis KIN4/I, complete genome",data/refseq-k51.sbt.json,1315fb68a539502522f93938644e1bf0
1010000,0.005364066068298901,0.5066666666666667,0.004036326942482341,0.002112145756423678,1.513157894736842,"ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence",data/refseq-k51.sbt.json,37d67964c1dd65c9a70f36d44e72d856
690000,0.0036645599872537045,0.28512396694214875,0.0036645599872537045,0.0018550149686851433,1.463768115942029,"CM000440.1 Fusobacterium nucleatum subsp. polymorphum ATCC 10953 chromosome, whole genome shotgun sequence",data/refseq-k51.sbt.json,7c386fab0be77a090a99b48cc8cc7be5
470000,0.002496149556535132,1.0,0.002496149556535132,0.01203004756919573,13.936170212765957,"AE017199.1 Nanoarchaeum equitans Kin4-M, complete genome",data/refseq-k51.sbt.json,2b3b7bdb6805e0e7d748ddbdd9995a7b
410000,0.0021774921663391578,0.11988304093567251,0.0021774921663391578,0.0016897166051389424,2.2439024390243905,"FOVK01000036.1 Proteiniclasticum ruminis strain ML2 genome assembly, contig: Ga0073291_136, whole genome shotgun sequence",data/refseq-k51.sbt.json,ea2eac61da30a3dc4de5bf6beaf40c5d
610000,0.0032396834669924054,0.09482758620689655,0.0011684104307185725,0.00062446048450787,1.5454545454545454,CP013328.1 Fusobacterium nucleatum subsp. polymorphum strain ChDC F319 genome,data/refseq-k51.sbt.json,b2f334b0c8ae0a743003e82758306070
1740000,0.009241064315683254,0.04,0.0007966434754899357,0.0005877275148309365,2.1333333333333333,"AE017285.1 Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough, complete genome",data/refseq-k51.sbt.json,14dba64bc1ed2a3b68608017ad4e643a
260000,0.0013808486908492219,0.04220779220779221,0.0006904243454246109,0.00045916212096166917,1.9230769230769231,"JNKC01000001.1 Proteiniclasticum ruminis DSM 24773 T487DRAFT_scaffold00001.1_C, whole genome shotgun sequence",data/refseq-k51.sbt.json,354d68643f8d272c9b1f37ccf1426e28
650000,0.0034521217271230547,0.043478260869565216,0.0005842052153592863,0.00045916212096166917,2.272727272727273,"KI965381.1 Fusobacterium nucleatum 13_3C genomic scaffold adlCx-supercont1.1, whole genome shotgun sequence",data/refseq-k51.sbt.json,8892ed7fcd9f9fd35ea6b8323181139a
60000,0.0003186573901959743,0.028037383177570093,0.0003186573901959743,0.00011019890903080059,1.0,"KV812811.1 Streptococcus sp. HMSC065C01 genomic scaffold Scaffold0, whole genome shotgun sequence",data/refseq-k51.sbt.json,4c8abc51bfbe4e4b8f3dcc6a92800fa9
590000,0.0031334643369270807,0.021739130434782608,0.0002655478251633119,0.00014693187870773412,1.6,"AXNV01000001.1 Fusobacterium nucleatum CTI-6 addSJ-supercont1.1, whole genome shotgun sequence",data/refseq-k51.sbt.json,69b1e156936615b1075f684127cf5337
70000,0.0003717669552286367,0.018050541516245487,0.0002655478251633119,0.00012856539386926736,1.4,"GL945391.1 Fusobacterium sp. 11_3_2 genomic scaffold supercont1.1, whole genome shotgun sequence",data/refseq-k51.sbt.json,80b7e00e5eee43f50c4d72a40a8d4941
630000,0.00334590259705773,0.016666666666666666,0.00021243826013064954,0.0001652983635462009,2.25,"JANA01000001.1 Fusobacterium sp. OBRC1 ctgN310L54181C40.3705, whole genome shotgun sequence",data/refseq-k51.sbt.json,06847fb116e2f6b87820716f2d890c7f
530000,0.0028148069467311063,0.01293103448275862,0.00015932869509798715,7.346593935386706e-05,1.3333333333333333,"KV821672.1 Fusobacterium sp. HMSC064B11 genomic scaffold Scaffold0, whole genome shotgun sequence",data/refseq-k51.sbt.json,287e068d7b4c928a12c6b14cc4bfb9a5
140000,0.0007435339104572734,0.00904977375565611,0.00010621913006532477,0.00011019890903080059,3.0,"ATKF01000001.1 Fusobacterium hwasookii ChDC F174 Contig001, whole genome shotgun sequence",data/refseq-k51.sbt.json,63a33e9d99595ac6189fffa77e090dda
