intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,name,filename,md5
2670000,0.01591749135566949,0.9047619047619048,0.015857875283176344,0.01380981036584425,3.3646616541353382,"CP001097.1 Chlorobium limicola DSM 245, complete genome",data/refseq-k31.sbt.json,9362f23a446169126889093f9e397fa4
2660000,0.015857875283176344,0.9134948096885813,0.015738643138190057,0.011402737274144023,2.7992424242424243,"CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome",data/refseq-k31.sbt.json,e09dfa5e16f222a6d38c184d9d516b0e
2620000,0.015619410993203768,0.9527272727272728,0.015619410993203768,0.013485781295807681,3.33587786259542,"CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome",data/refseq-k31.sbt.json,cf64168ab51ce93b21d98adc064d2d5e
2500000,0.014904018123286037,0.6684491978609626,0.014904018123286037,0.008347606042370658,2.164,"CP001957.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence",data/refseq-k31.sbt.json,3289847d4f801890f470cabe9b0f4450
2450000,0.014605937760820318,1.0,0.014605937760820318,0.029394065639031616,7.775510204081633,"FUWK01000085.1 Nitrosomonas europaea strain ATCC 25978 genome assembly, contig: EI56DRAFT_scaffold00085.85, whole genome shotgun sequence",data/refseq-k31.sbt.json,307e4a5b67c2bb3b440fdad32939e7e9
2440000,0.014546321688327172,0.8937728937728938,0.014546321688327172,0.011433597185576077,3.0368852459016393,"DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442 genomic scaffold, whole genome shotgun sequence",data/refseq-k31.sbt.json,a6a6ce237ee70bb2cf3165dd09c6e9c3
2590000,0.015440562775724335,0.8120805369127517,0.014427089543340885,0.013686370720116033,3.665289256198347,"NZ_FUZL01000003.1 Caldicellulosiruptor bescii strain MACB1019, whole genome shotgun sequence",data/refseq-k31.sbt.json,0f7b165676d9981ae6ecc7d3cda4138c
2420000,0.014427089543340885,0.8832116788321168,0.014427089543340885,0.009103673872455986,2.43801652892562,"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",data/refseq-k31.sbt.json,80981d8317d487ec28111c3c213d0ea5
2320000,0.013830928818409444,0.4654471544715447,0.013652080600930011,0.005122745297720995,1.4497816593886463,"CP000031.2 Ruegeria pomeroyi DSS-3, complete genome",data/refseq-k31.sbt.json,cce0ed45cf8a9c5f5e30e2dd96b8ad2d
2260000,0.013473232383450578,0.9224489795918367,0.013473232383450578,0.009227113518184202,2.646017699115044,"AGVN01000001.1 Enterococcus faecalis M7 contig00001, whole genome shotgun sequence",data/refseq-k31.sbt.json,acb2965752f6b9c438efce2d6bdc2e65
2120000,0.012638607368546561,1.0,0.012638607368546561,0.02612291502723387,7.985849056603773,"AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome",data/refseq-k31.sbt.json,3a93c5e5b629f1fce8280618c357add4
2110000,0.012578991296053416,0.56,0.012519375223560272,0.0063571417550031635,1.9619047619047618,"AE017285.1 Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough, complete genome",data/refseq-k31.sbt.json,6b64a44da6121f5526cec0b6dce12446
2050000,0.01222129486109455,0.9400921658986175,0.012161678788601407,0.010476939931182398,3.3284313725490198,"AE006470.1 Chlorobium tepidum TLS, complete genome",data/refseq-k31.sbt.json,7d9da9000d4b6a24c5a55815cc7d8e58
2010000,0.011982830571121974,0.9757281553398058,0.011982830571121974,0.01742042000339459,5.616915422885572,"AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome",data/refseq-k31.sbt.json,8fab421f80debb367920adaf38055609
1980000,0.011803982353642542,1.0,0.011803982353642542,0.030196423336265026,9.883838383838384,"CP000916.1 Thermotoga neapolitana DSM 4359, complete genome",data/refseq-k31.sbt.json,afde32ceab3120d5faa07dc7a775ee73
1980000,0.011803982353642542,0.8954545454545455,0.011744366281149398,0.009273403385332285,3.050761421319797,"AP008226.1 Thermus thermophilus HB8 genomic DNA, complete genome",data/refseq-k31.sbt.json,e20fdae84d9cec8407e59e79e41c18b1
1940000,0.011565518063669965,0.941747572815534,0.011565518063669965,0.010955268558379238,3.6597938144329896,"CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome",data/refseq-k31.sbt.json,2ac538bda6676ab3094d4e839edda746
1950000,0.011625134136163109,0.97,0.011565518063669965,0.016016294033236126,5.350515463917525,"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",data/refseq-k31.sbt.json,95aaeaea3012141b402966b29c82fc77
1900000,0.01132705377369739,0.9178743961352657,0.01132705377369739,0.008995664182443797,3.068421052631579,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome",data/refseq-k31.sbt.json,3bbc7531f877e6d693443e88e3d14753
1890000,0.011267437701204244,0.9545454545454546,0.011267437701204244,0.00993689148112145,3.4074074074074074,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",data/refseq-k31.sbt.json,c7cc65fdc4d0616de9da652b2a4f1182
1880000,0.0112078216287111,0.9894736842105263,0.0112078216287111,0.013778950454412195,4.75,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",data/refseq-k31.sbt.json,0807a5e01fe14298ceb8b0942add6814
1870000,0.011148205556217957,0.9842105263157894,0.011148205556217957,0.01380981036584425,4.786096256684492,"CP001230.1 Persephonella marina EX-H1, complete genome",data/refseq-k31.sbt.json,22ea53cb8b5ed6f0111bb23e0e07ff01
1840000,0.010969357338738524,0.8803827751196173,0.010969357338738524,0.008162446573778332,2.875,"AP009380.1 Porphyromonas gingivalis ATCC 33277 DNA, complete genome",data/refseq-k31.sbt.json,55d5f3a19a5a380f88c7e96cccaa2ed8
1840000,0.010969357338738524,0.9735449735449735,0.010969357338738524,0.01126386767269978,3.967391304347826,"CP001080.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",data/refseq-k31.sbt.json,f6a745dde9ee49cc29099100f344d88f
1810000,0.010790509121259092,0.5419161676646707,0.010790509121259092,0.0055702140134857815,1.9944751381215469,"CP015081.1 Deinococcus radiodurans R1 chromosome 1, complete sequence",data/refseq-k31.sbt.json,2aa01a4a459411e33b8293e4a22aa64a
1800000,0.010730893048765948,0.989010989010989,0.010730893048765948,0.015769414741779692,5.677777777777778,"AE009950.1 Pyrococcus furiosus DSM 3638, complete genome",data/refseq-k31.sbt.json,69beff4768741ffcf24042c0e1b218b8
3370000,0.02009061643018958,0.518840579710145,0.010671276976272803,0.013670940764400006,4.949720670391062,"CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005 genomic scaffold, whole genome shotgun sequence",data/refseq-k31.sbt.json,ff4e1fc48292a24374adb73fc92125e6
1770000,0.010552044831286515,0.9672131147540983,0.010552044831286515,0.011078708204107455,4.056497175141243,"AE009439.1 Methanopyrus kandleri AV19, complete genome",data/refseq-k31.sbt.json,52b7001fb3a8044471e241d92caee51c
1830000,0.01090974126624538,0.9243243243243243,0.01019434839632765,0.03578206730546683,13.56140350877193,"CP000702.1 Thermotoga petrophila RKU-1, complete genome",data/refseq-k31.sbt.json,e359799f20c251c8cbc891aff8e7e7a5
1690000,0.010075116251341361,0.8711340206185567,0.010075116251341361,0.006588591090743569,2.526627218934911,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",data/refseq-k31.sbt.json,abc1fbcffa4727db1b86d4336e1e8e33
1650000,0.009836651961368785,1.0,0.009836651961368785,0.0226666049468438,8.903030303030302,"BA000001.2 Pyrococcus horikoshii OT3 DNA, complete genome",data/refseq-k31.sbt.json,4d1f4d965dce9c9ef8aa5cdfd259cfd4
1620000,0.009657803743889352,0.9818181818181818,0.009657803743889352,0.009288833341048311,3.7160493827160495,"CP000609.1 Methanococcus maripaludis C5, complete genome",data/refseq-k31.sbt.json,126e81e8e622700f92ae8f2b575feaa7
1540000,0.0091808751639442,1.0,0.0091808751639442,0.014704747797373822,6.188311688311688,"CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome",data/refseq-k31.sbt.json,2b82635a5f2d042c9f682ad0871baa63
1490000,0.008882794801478478,0.9490445859872612,0.008882794801478478,0.008779644802419417,3.8187919463087248,"L77117.1 Methanocaldococcus jannaschii DSM 2661, complete genome",data/refseq-k31.sbt.json,8c263f05cef839ce7a1b2e22bd72f30f
1500000,0.008942410873971622,0.9166666666666666,0.008525098366519613,0.0071286395408045175,3.230769230769231,"BX950229.1 Methanococcus maripaludis strain S2, complete sequence",data/refseq-k31.sbt.json,dd903669568ea7ec0dbba0951ae8a5db
1340000,0.007988553714081316,0.950354609929078,0.007988553714081316,0.011371877362711969,5.5,"CP001941.1 Aciduliprofundum boonei T469, complete genome",data/refseq-k31.sbt.json,e5f7e22bf16cffd3bddddd2cd7a5ad84
3030000,0.018063669965422677,0.2178988326848249,0.006677000119232145,0.002607662516008579,1.5089285714285714,"CP000753.1 Shewanella baltica OS185, complete genome",data/refseq-k31.sbt.json,587ce2c355149eb1cb3bf0c4d69148a9
1110000,0.006617384046739001,0.5314009661835749,0.006557767974245857,0.002437933003132281,1.4363636363636363,"KQ961402.1 Zymomonas mobilis strain ATCC 31823 genomic scaffold Scaffold1, whole genome shotgun sequence",data/refseq-k31.sbt.json,4015ab3973c872e370417525140f014c
1420000,0.00846548229402647,0.5355191256830601,0.005842375104328127,0.0028854017188970666,1.9081632653061225,"ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence",data/refseq-k31.sbt.json,3322327ff3de78b77504440f743fab59
970000,0.005782759031834983,0.40336134453781514,0.005723142959341838,0.0025768026045765247,1.7395833333333333,"LN831027.1 Fusobacterium nucleatum subsp. polymorphum genome assembly NCTC10562, chromosome : 1",data/refseq-k31.sbt.json,7690493ad4a6cb6af23b48aaee96421c
930000,0.0055442947418624065,0.6992481203007519,0.0055442947418624065,0.002947121541761175,2.053763440860215,"CP000816.1 Ignicoccus hospitalis KIN4/I, complete genome",data/refseq-k31.sbt.json,53b5aefaa64b084011c475e00b0e78ae
1830000,0.01090974126624538,0.37158469945355194,0.004053892929533802,0.015800274653211745,15.058823529411764,"CP000969.1 Thermotoga sp. RQ2, complete genome",data/refseq-k31.sbt.json,91992ffe9a481b88327a07ed20506f6b
650000,0.0038750447120543697,0.20186335403726707,0.0038750447120543697,0.002623092471724606,2.6153846153846154,"FOVK01000036.1 Proteiniclasticum ruminis strain ML2 genome assembly, contig: Ga0073291_136, whole genome shotgun sequence",data/refseq-k31.sbt.json,da5d8428c14307f3f59a4faf8544b144
400000,0.002384642899725766,1.0,0.002384642899725766,0.012436544307117839,20.15,"AE017199.1 Nanoarchaeum equitans Kin4-M, complete genome",data/refseq-k31.sbt.json,6fb0ea9531668675dd80006a14bae331
380000,0.0022654107547394778,0.07028753993610223,0.0013115535948491712,0.0010800969001218967,3.1818181818181817,"FNDZ01000023.1 Proteiniclasticum ruminis strain CGMCC 1.5058 genome assembly, contig: Ga0104464_123, whole genome shotgun sequence",data/refseq-k31.sbt.json,6e12b153a59438d4761399f35b01e014
940000,0.00560391081435555,0.08403361344537816,0.001192321449862883,0.0005091885386288941,1.65,"JANA01000001.1 Fusobacterium sp. OBRC1 ctgN310L54181C40.3705, whole genome shotgun sequence",data/refseq-k31.sbt.json,eca94e3350cebe372d4ce3376a12e272
2040000,0.012161678788601407,0.05322128851540616,0.0011327053773697389,0.0007097779629372464,2.4210526315789473,"CP000527.1 Desulfovibrio vulgaris DP4, complete genome",data/refseq-k31.sbt.json,5264acddba1182c3122aff55fdaa2a90
140000,0.0008346250149040181,0.057971014492753624,0.0007153928699177298,0.00018515946859232513,1.0,"JUYP01000024.1 Streptococcus parasanguinis strain 65_SPAR 113_5973_78183, whole genome shotgun sequence",data/refseq-k31.sbt.json,88adb12a8aa8b50ee5f1dabcc7ba01f7
740000,0.0044115893644926674,0.04081632653061224,0.0005961607249314415,0.00020058942430835225,1.3,"JAQC01000001.1 Fusobacterium sp. CM22 ctg7180000007343, whole genome shotgun sequence",data/refseq-k31.sbt.json,903db75c8db27ca40366579dc097ac27
50000,0.00029808036246572073,0.0066844919786096255,0.00029808036246572073,0.008640775200975174,112.0,"NZ_CUXX01000001.1 Pseudomonas aeruginosa isolate 15.311Bb, whole genome shotgun sequence",data/refseq-k31.sbt.json,38964c1af4560b75bae9e42fb35cf760
850000,0.005067366161917253,0.018656716417910446,0.00029808036246572073,0.00012343964572821676,1.6,"NZ_CP013121.1 Fusobacterium nucleatum subsp. polymorphum strain ChDC F306, complete genome",data/refseq-k31.sbt.json,212491c4275c61a2c490f2a156b7c293
50000,0.00029808036246572073,0.011869436201780416,0.0002384642899725766,6.171982286410838e-05,1.0,"NC_010475.1 Synechococcus sp. PCC 7002, complete genome",data/refseq-k31.sbt.json,00097334e2a6f79ee11bd140ddce9695
230000,0.0013711696673423155,0.01904761904761905,0.0002384642899725766,9.257973429616257e-05,1.5,"KQ235732.1 Fusobacterium nucleatum subsp. vincentii 4_1_13 genomic scaffold supercont2.1, whole genome shotgun sequence",data/refseq-k31.sbt.json,bb7e72b4c0ed2dd43ca7bcc0ab1e423a
